,游戏名称,代币名称,区块链,代币地址,游戏类型,运行平台,代币价格,24小时涨跌,代币总价值,游戏市值,设立奖学金的公会,公会合作游戏数量,爬取时间
745,Micro Race League,,bsc,NoAddress,"Racing, Arcade, Collectible","android,ios,browser,pc,mobile",-,-,-,-,,,2022/11/12
746,Ultimate Showdown NFT,,solana,NoAddress,Fighting,"android,ios,windows,mac,pc",-,-,-,-,,,2022/11/12
747,WaxCraft,,wax,waxcraft,"Adventure, Metaverse, Mining",browser,-,-,-,-,,,2022/11/12
748,Dark Earth,CSU,polygon,NoAddress,"RPG, Metaverse, PVP","pc,mobile",-,-,-,-,Earn Guild,68,2022/11/12
749,Evo Surfers,EVOG,polygon,NoAddress,"RPG, Metaverse, DeFi",browser,-,-,-,-,,,2022/11/12
750,Moonsama,,moonriver,0xb654611F84A8dc429BA3cb4FDA9Fad236C505a1a,"Metaverse, PVP, Casual",pc,-,-,-,-,,,2022/11/12
751,MENZY,MNZ,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
752,Rbicycle,CYCLE,bsc,0x5FE409888504804E329d8A366A26083a088736ab,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
753,GMATRIXS,SDK,ethereum,NoAddress,"Action, MMORPG",browser,-,-,-,-,Merit Circle,34,2022/11/12
754,NFL Rivals,,bsc,NoAddress,"Strategy, Sports, Action",browser,-,-,-,-,,,2022/11/12
755,TronVerse,VERSE,tron,NoAddress,"Shooter, PVP",browser,-,-,-,-,,,2022/11/12
756,Gridcraft Network,BITS,bsc,NoAddress,"Adventure, Metaverse",browser,-,-,-,-,,,2022/11/12
757,RunBlox,RUX,avalanche,NoAddress,Move To Earn,"android,ios,browser",-,-,-,-,,,2022/11/12
758,The Remnants,CMP,solana,NoAddress,"Idle Game, Strategy",browser,-,-,-,-,,,2022/11/12
759,Moonville Farms,,"ethereum,myria",NoAddress,"Simulation, Strategy",browser,-,-,-,-,,,2022/11/12
760,WalkN App,WALKN,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
761,MOVN,MOV,polygon,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
762,SportE,SPE,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
763,Paradise Tycoon,MOANI,avalanche,NoAddress,"Metaverse, MMO","android,ios,browser,pc",-,-,-,-,,,2022/11/12
764,PirateVerse,PVG,other,NoAddress,"RPG, Metaverse, PVP","android,ios,browser",-,-,-,-,,,2022/11/12
765,Noft Games,NOFT,bsc,NoAddress,"Space Game, Battle Royale",browser,-,-,-,-,,,2022/11/12
766,Air Ballerz,BALLER,,NoAddress,Virtual-World,"browser,pc,mobile",-,-,-,-,UniX Gaming,36,2022/11/12
767,MetaOasis,MTOS,"ethereum,avalanche",NoAddress,"Metaverse, MMO, Strategy","browser,pc,ios,android",-,-,-,-,MetaGaming Guild,41,2022/11/12
767,MetaOasis,MTOS,"ethereum,avalanche",NoAddress,"Metaverse, MMO, Strategy","browser,pc,ios,android",-,-,-,-,UniX Gaming,36,2022/11/12
768,BitCraft,,other,NoAddress,"MMORPG, MMO",pc,-,-,-,-,,,2022/11/12
769,AngryBNB,ANGRYBNB,bsc,0xd105b62065BD46c26c4140C5A200C4aF66a4eF90,"Fighting, Strategy, Action",browser,-,-,-,-,,,2022/11/12
770,Earth From Another Sun (EFAS),,solana,NoAddress,Shooter,pc,-,-,-,-,,,2022/11/12
771,Warrior Viking NFT,,bsc,NoAddress,Adventure,windows,-,-,-,-,,,2022/11/12
772,Crown Chaser,,polygon,NoAddress,"Adventure, Tower Defense, Collectible","pc,mobile",-,-,-,-,,,2022/11/12
773,Carnage Carnival,,bsc,NoAddress,"Action, MOBA, Brawler","android,ios,pc,mobile",-,-,-,-,,,2022/11/12
774,Battle For Giostone,,avalanche,0x0e748730f71a123116f91c2b2759504d8d5f9dd0,MOBA,"android,ios,windows",-,-,-,-,,,2022/11/12
775,Shiryo,SHIRYO,bsc,NoAddress,"Card Game, Turn-based Strategy",browser,-,-,-,-,,,2022/11/12
776,JunGo,JUNGO,bsc,NoAddress,"Shooter, PVP","android,windows",-,-,-,-,,,2022/11/12
777,BearEx,,polygon,NoAddress,"Arcade, Collectible, Minigame","windows,browser,mac,mobile",-,-,-,-,,,2022/11/12
778,Era Spheres,$ERA,solana,NoAddress,"RPG, Metaverse, MMO","windows,mac,pc",-,-,-,-,,,2022/11/12
779,CryptoVillages,,bsc,NoAddress,"Base Building, Metaverse, MMO","pc,mobile",-,-,-,-,,,2022/11/12
780,Aether Games,AEG,"bsc,polygon,ethereum,avalanche",NoAddress,"Card Game, Auto Battler, AR",pc,-,-,-,-,,,2022/11/12
781,Soulbound,,,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
782,G-2069,$GS,bsc,0x215B4AD5d547433Bf7206a3e6cc49d169Fab3387,"RPG, Action, PVP","browser,pc,mobile",-,-,-,-,,,2022/11/12
783,Realm NFT,RLM,wax,realmnftgame,"Strategy, DeFi","browser,mobile",-,-,-,-,,,2022/11/12
784,Moonsama,,moonriver,0xb654611F84A8dc429BA3cb4FDA9Fad236C505a1a,"Metaverse, PVP, Casual",pc,-,-,-,-,,,2022/11/12
785,Micro Race League,,bsc,NoAddress,"Racing, Arcade, Collectible","android,ios,browser,pc,mobile",-,-,-,-,,,2022/11/12
786,Ultimate Showdown NFT,,solana,NoAddress,Fighting,"android,ios,windows,mac,pc",-,-,-,-,,,2022/11/12
787,WaxCraft,,wax,waxcraft,"Adventure, Metaverse, Mining",browser,-,-,-,-,,,2022/11/12
788,Reventon,REV,bsc,NoAddress,"Racing, Action, Metaverse",browser,-,-,-,-,,,2022/11/12
789,Fishing Lands,FSLF,wax,NoAddress,"Simulation, Adventure",browser,-,-,-,-,,,2022/11/12
790,Dark Earth,CSU,polygon,NoAddress,"RPG, Metaverse, PVP","pc,mobile",-,-,-,-,Earn Guild,68,2022/11/12
791,Evo Surfers,EVOG,polygon,NoAddress,"RPG, Metaverse, DeFi",browser,-,-,-,-,,,2022/11/12
792,Yolee Universe,YUS,"bsc,polygon",NoAddress,"Card Game, Strategy, PVP","android,ios,browser",-,-,-,-,,,2022/11/12
793,HunnyPlay,HUNNY,"bsc,solana,avalanche,polygon,fantom,harmony,okexchain",NoAddress,"Arcade, Card Game, Minigame","browser,pc,ios,android",-,-,-,-,,,2022/11/12
794,Brawl Tales,CTL,other,NoAddress,"Arcade, Minigame","mac,windows,mobile",-,-,-,-,,,2022/11/12
795,Ancient Society,ANCIEN,polygon,NoAddress,"MMO, RPG, Strategy","pc,mobile",-,-,-,-,,,2022/11/12
796,Nifty Ville,VOID,ethereum,NoAddress,MMO,browser,-,-,-,-,,,2022/11/12
797,Mayors,VOTE,other,NoAddress,"Strategy, MMO",browser,-,-,-,-,UniX Gaming,36,2022/11/12
798,Annihilation,ANCE,bsc,NoAddress,"Battle Royale, MMO, Shooter","android,ios",-,-,-,-,,,2022/11/12
799,Worlds Of Dr. Hems,WODH,wax,NoAddress,"Space Game, Collectible","windows,mac",-,-,-,-,,,2022/11/12
800,LadderCaster,LADA,solana,NoAddress,Strategy,"android,ios",-,-,-,-,,,2022/11/12
801,MCity,MCT,"bsc,polygon",NoAddress,Metaverse,"browser,windows,ios",-,-,-,-,,,2022/11/12
802,Music Mogul,,wax,NoAddress,Idle Game,browser,-,-,-,-,,,2022/11/12
803,Walk Dogs,WLD,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
804,MetaDOS,,bsc,NoAddress,"Action, Battle Royale, Shooter","windows,mac",-,-,-,-,,,2022/11/12
805,FantaVerse,FTC,bsc,NoAddress,"Adventure, VR, Mining",windows,-,-,-,-,,,2022/11/12
806,Planetarium Labs,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
807,Klang Games,,other,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
808,Wildcard,,polygon,NoAddress,"MOBA, Card Game",windows,-,-,-,-,,,2022/11/12
809,HunnyPlay,HUNNY,"bsc,solana,avalanche,polygon,fantom,harmony,okexchain",NoAddress,"Arcade, Card Game, Minigame","browser,pc,ios,android",-,-,-,-,,,2022/11/12
810,Brawl Tales,CTL,other,NoAddress,"Arcade, Minigame","mac,windows,mobile",-,-,-,-,,,2022/11/12
811,Ancient Society,ANCIEN,polygon,NoAddress,"MMO, RPG, Strategy","pc,mobile",-,-,-,-,,,2022/11/12
812,Nifty Ville,VOID,ethereum,NoAddress,MMO,browser,-,-,-,-,,,2022/11/12
813,Mayors,VOTE,other,NoAddress,"Strategy, MMO",browser,-,-,-,-,UniX Gaming,36,2022/11/12
814,Annihilation,ANCE,bsc,NoAddress,"Battle Royale, MMO, Shooter","android,ios",-,-,-,-,,,2022/11/12
815,Worlds Of Dr. Hems,WODH,wax,NoAddress,"Space Game, Collectible","windows,mac",-,-,-,-,,,2022/11/12
816,Yolee Universe,YUS,"bsc,polygon",NoAddress,"Card Game, Strategy, PVP","android,ios,browser",-,-,-,-,,,2022/11/12
817,Crypto Gladiator,CGS,okexchain,NoAddress,"RPG, Collectible, Combat","android,browser",-,-,-,-,,,2022/11/12
818,CryptoPets,,solana,NoAddress,"Metaverse, AR, PVP",browser,-,-,-,-,Blackpool,17,2022/11/12
819,Solarbots,SOLS,ethereum,NoAddress,"Metaverse, PVP, Virtual-World",,-,-,-,-,Yield Guild Games,41,2022/11/12
819,Solarbots,SOLS,ethereum,NoAddress,"Metaverse, PVP, Virtual-World",,-,-,-,-,Loot Squad,7,2022/11/12
820,StarCrazy,GFT,ethereum,NoAddress,"Strategy, Metaverse","android,ios,browser",-,-,-,-,,,2022/11/12
821,Adanimals,ANIMAL,bsc,NoAddress,"Adventure, Minigame, Casual",mobile,-,-,-,-,UniX Gaming,36,2022/11/12
822,LadderCaster,LADA,solana,NoAddress,Strategy,"android,ios",-,-,-,-,,,2022/11/12
823,FITN,FITN,bsc,NoAddress,Move To Earn,"android,ios",-,-,-,-,,,2022/11/12
824,EyesFi,,ethereum,NoAddress,Other,"android,ios",-,-,-,-,,,2022/11/12
825,Uldor,RUNI,polygon,NoAddress,"MMORPG, Fantasy","windows,mac",-,-,-,-,,,2022/11/12
826,RavenQuest,SBT,polygon,NoAddress,"MMORPG, PVP",pc,-,-,-,-,YGG Sea,40,2022/11/12
827,MetaFi,METAFI,bsc,NoAddress,"Metaverse, Virtual-World",browser,-,-,-,-,MetaGaming Guild,41,2022/11/12
828,MetaPopit,POPIT,polygon,NoAddress,"Adventure, PVP","android,ios",-,-,-,-,,,2022/11/12
829,TopGoal,,bsc,NoAddress,Metaverse,"pc,mobile",-,-,-,-,,,2022/11/12
830,The Beacon,BCN,arbitrum-one,NoAddress,"Adventure, Action, DeFi",browser,-,-,-,-,,,2022/11/12
831,MetaMerge,MTM,solana,NoAddress,Simulation,"android,ios,browser",-,-,-,-,,,2022/11/12
832,My Universe,,bsc,NoAddress,"Metaverse, VR",pc,-,-,-,-,,,2022/11/12
833,Mines Conquest,CSD,bsc,NoAddress,"Adventure, PVP",browser,-,-,-,-,,,2022/11/12
834,MetaOne,,,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
835,The Lords Of Light,RAINI,ethereum,0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed,DeFi,browser,-,-,-,-,Merit Circle,34,2022/11/12
836,Bikearn,RTE,bsc,NoAddress,Sports,"pc,mobile",-,-,-,-,,,2022/11/12
837,Mimir,MIMIR,ethereum,0x336f5a68fd46a25056a6c1d9c06072c691486acc,Casual,"browser,mobile",-,-,-,-,,,2022/11/12
838,Haunted Space,,avalanche,NoAddress,"Adventure, Action, MMORPG",linux,-,-,-,-,,,2022/11/12
839,Antmons,MONLI,bsc,NoAddress,"Strategy, MOBA","android,ios,browser",-,-,-,-,Earn Guild,68,2022/11/12
840,Outlanders,LAND,bsc,NoAddress,MMORPG,browser,-,-,-,-,,,2022/11/12
841,Cyber Rabbit,CARROT,solana,NoAddress,"Metaverse, Collectible",browser,-,-,-,-,,,2022/11/12
842,Racing Social Club,RSC,ethereum,NoAddress,"Racing, Sports","android,ios,browser",-,-,-,-,,,2022/11/12
843,Gods Of Asgard,,avalanche,NoAddress,"Action, Battle Royale","windows,mac",-,-,-,-,,,2022/11/12
844,ROONIVERSE,ROO,polygon,NoAddress,"MMORPG, Collectible, Casual","android,ios,browser",-,-,-,-,YGG Sea,40,2022/11/12
845,WhelpS,WHELP,polygon,NoAddress,Racing,"windows,mac",-,-,-,-,,,2022/11/12
846,Krabots,,polygon,NoAddress,"Action, Battle Royale, PVP","android,ios,windows",-,-,-,-,,,2022/11/12
847,Legends Of Lairds,,phantasma,P2K9P5eHrjFh9gGUowBC7irU86ZKCcdNjWpqQMcfK1mbsLA,"MMORPG, Metaverse, Fantasy","windows,mac,pc",-,-,-,-,,,2022/11/12
848,NoVa Battles,,ethereum,0x4b20D07da954bA6735a57B253E0653b1b0e89cC5,"Battle Royale, MOBA, PVP",mobile,-,-,-,-,,,2022/11/12
849,Logix Championship,LOGIX,polygon,0x110873306CD09F5322c06DeF4e4a9A70Bf4cf668,"Racing, Sports","windows,mac",-,-,-,-,,,2022/11/12
850,Ninokuni,,other,NoAddress,"MMORPG, MMO, Fantasy","pc,mobile",-,-,-,-,GuildFi,25,2022/11/12
851,Nifty Island,,ethereum,NoAddress,"Action, DeFi, Minigame",browser,-,-,-,-,,,2022/11/12
852,Cradles,,ethereum,NoAddress,"Adventure, MMORPG, Metaverse",browser,-,-,-,-,UniX Gaming,36,2022/11/12
852,Cradles,,ethereum,NoAddress,"Adventure, MMORPG, Metaverse",browser,-,-,-,-,PathDAO,39,2022/11/12
852,Cradles,,ethereum,NoAddress,"Adventure, MMORPG, Metaverse",browser,-,-,-,-,Play It Forward DAO,25,2022/11/12
853,Time Raiders,XPND,bsc,NoAddress,"Adventure, Action","android,ios,browser",-,-,-,-,,,2022/11/12
854,Blockchain Brawlers,,bsc,NoAddress,"Collectible, PVP",browser,-,-,-,-,,,2022/11/12
855,SharkRace Club,SHRK,bsc,NoAddress,"Adventure, Action, PVP","android,ios,browser",-,-,-,-,,,2022/11/12
856,DoRac,DORC,bsc,0xa5D897A847eEb6f8c82273C3c4E5e6915eeB0C75,"RPG, Racing, Action","android,browser,pc",-,-,-,-,,,2022/11/12
857,Dark Forest,,ethereum,NoAddress,"Strategy, Space Game, PVP",browser,-,-,-,-,,,2022/11/12
858,Castle Defense,,other,NoAddress,"Strategy, Tower Defense",browser,-,-,-,-,,,2022/11/12
859,Moonray,,bsc,NoAddress,"RPG, Action",browser,-,-,-,-,,,2022/11/12
860,Nomad Exile,PRIDE,other,NoAddress,"RPG, Sci-Fi, Action","android,ios,browser",-,-,-,-,,,2022/11/12
861,Champions: Ascension,,ethereum,NoAddress,"RPG, Turn-based Strategy, Action","android,windows,browser",-,-,-,-,,,2022/11/12
862,World Of Cryptoids,CAC,bsc,NoAddress,"Breeding, Fighting, Minigame",browser,-,-,-,-,Bayz,31,2022/11/12
863,BYOPills,,ethereum,NoAddress,"Sci-Fi, Action, Fantasy",browser,-,-,-,-,,,2022/11/12
864,Pethereum,,"bsc,polygon",NoAddress,"Metaverse, Collectible","ios,mac",-,-,-,-,,,2022/11/12
865,Nekoverse,,solana,NoAddress,"MMORPG, PVP",browser,-,-,-,-,Ancient8,15,2022/11/12
866,Habbo,,"ethereum,immutable-x",NoAddress,"VR, Collectible","android,ios,windows,browser,mac",-,-,-,-,,,2022/11/12
867,Dogamí,,other,NoAddress,"Breeding, DeFi, Minigame","android,ios,browser",-,-,-,-,,,2022/11/12
868,The Red Village,,"polygon,ethereum",NoAddress,"Action, Battle Royale","android,ios,browser",-,-,-,-,,,2022/11/12
869,Ascenders,,avalanche,NoAddress,"RPG, Sci-Fi","windows,browser,mac",-,-,-,-,GuildFi,25,2022/11/12
869,Ascenders,,avalanche,NoAddress,"RPG, Sci-Fi","windows,browser,mac",-,-,-,-,Merit Circle,34,2022/11/12
869,Ascenders,,avalanche,NoAddress,"RPG, Sci-Fi","windows,browser,mac",-,-,-,-,Avocado DAO,33,2022/11/12
870,Metawana,,solana,NoAddress,"Simulation, Action, PVP","android,browser",-,-,-,-,,,2022/11/12
871,Farcana,FARCANA,bsc,NoAddress,"Battle Royale, Mining, Shooter",windows,-,-,-,-,,,2022/11/12
872,Chronofi,CFC,polygon,NoAddress,"Turn-based Strategy, MMORPG","windows,browser",-,-,-,-,,,2022/11/12
873,Empire Warriors,EMP,bsc,0xF4bEEB8e6217E0Be32F648B16bfa647Ad2c57fE1,"Card Game, Strategy, PVP","android,ios,windows,browser",-,-,-,-,,,2022/11/12
874,Rude Golems,RUDE,solana,NoAddress,"Adventure, Action",browser,-,-,-,-,,,2022/11/12
875,MetalCore,,ethereum,NoAddress,"Action, Metaverse",browser,-,-,-,-,Yield Guild Games,41,2022/11/12
875,MetalCore,,ethereum,NoAddress,"Action, Metaverse",browser,-,-,-,-,Merit Circle,34,2022/11/12
875,MetalCore,,ethereum,NoAddress,"Action, Metaverse",browser,-,-,-,-,Perion,9,2022/11/12
875,MetalCore,,ethereum,NoAddress,"Action, Metaverse",browser,-,-,-,-,Avocado DAO,33,2022/11/12
875,MetalCore,,ethereum,NoAddress,"Action, Metaverse",browser,-,-,-,-,YGG Sea,40,2022/11/12
875,MetalCore,,ethereum,NoAddress,"Action, Metaverse",browser,-,-,-,-,IndiGG,28,2022/11/12
876,Skygard,,bsc,NoAddress,"RPG, Action, Fantasy","android,ios,windows,browser",-,-,-,-,,,2022/11/12
877,Psyker,PSYKER,solana,NoAddress,"Fighting, Action","android,ios,browser",-,-,-,-,,,2022/11/12
878,Crypto Mayhem,ADRIA,bsc,NoAddress,"Fighting, DeFi, Shooter","windows,browser",-,-,-,-,,,2022/11/12
879,Shrapnel,,avalanche,NoAddress,"Action, Shooter","android,ios,browser",-,-,-,-,Yield Guild Games,41,2022/11/12
879,Shrapnel,,avalanche,NoAddress,"Action, Shooter","android,ios,browser",-,-,-,-,UniX Gaming,36,2022/11/12
879,Shrapnel,,avalanche,NoAddress,"Action, Shooter","android,ios,browser",-,-,-,-,Perion,9,2022/11/12
879,Shrapnel,,avalanche,NoAddress,"Action, Shooter","android,ios,browser",-,-,-,-,Earn Guild,68,2022/11/12
879,Shrapnel,,avalanche,NoAddress,"Action, Shooter","android,ios,browser",-,-,-,-,GuildFi,25,2022/11/12
880,Legends Of Elumia,ELU,solana,NoAddress,MMORPG,"android,ios,pc",-,-,-,-,GuildFi,25,2022/11/12
880,Legends Of Elumia,ELU,solana,NoAddress,MMORPG,"android,ios,pc",-,-,-,-,Good Games Guild,77,2022/11/12
880,Legends Of Elumia,ELU,solana,NoAddress,MMORPG,"android,ios,pc",-,-,-,-,UniX Gaming,36,2022/11/12
880,Legends Of Elumia,ELU,solana,NoAddress,MMORPG,"android,ios,pc",-,-,-,-,Ancient8,15,2022/11/12
880,Legends Of Elumia,ELU,solana,NoAddress,MMORPG,"android,ios,pc",-,-,-,-,PathDAO,39,2022/11/12
880,Legends Of Elumia,ELU,solana,NoAddress,MMORPG,"android,ios,pc",-,-,-,-,Earn Guild,68,2022/11/12
881,Taroverse,TARO,bsc,NoAddress,"Card Game, Idle Game, Collectible","android,ios,windows,browser,mac",-,-,-,-,,,2022/11/12
882,Creo Engine,CREO,bsc,NoAddress,Other,browser,-,-,-,-,Earn Guild,68,2022/11/12
883,Ultiverse,,bsc,NoAddress,"Metaverse, VR",pc,-,-,-,-,GuildFi,25,2022/11/12
883,Ultiverse,,bsc,NoAddress,"Metaverse, VR",pc,-,-,-,-,PathDAO,39,2022/11/12
884,Sugar Realm,,solana,NoAddress,"Fighting, RPG, PVP","browser,pc",-,-,-,-,,,2022/11/12
885,Koala Koalition,,solana,NoAddress,"Adventure, Action, Space Game",browser,-,-,-,-,,,2022/11/12
886,Pixel Invaderz,PIXEL,solana,NoAddress,"Strategy, Space Game",browser,-,-,-,-,,,2022/11/12
887,Foxtopia,,solana,NoAddress,"RPG, Metaverse, Fantasy","android,ios,windows,mac",-,-,-,-,,,2022/11/12
888,Seoul Stars,SSTAR,bsc,NoAddress,Other,browser,-,-,-,-,,,2022/11/12
889,Cyber City,CYBR,bsc,NoAddress,"RPG, Turn-based Strategy, Combat","android,ios,browser",-,-,-,-,,,2022/11/12
890,MetaYoka,"SPICE, YOC",bsc,NoAddress,"Adventure, Collectible, Combat",browser,-,-,-,-,,,2022/11/12
891,Penguin Karts,PGK,fantom,0x188a168280589bc3e483d77aae6b4a1d26bd22dc,"Racing, Battle Royale","android,ios,browser",-,-,-,-,,,2022/11/12
892,AFAR,AFAR,bsc,NoAddress,"Space Game, Collectible, MMO","android,ios,browser",-,-,-,-,Merit Circle,34,2022/11/12
893,Wrath Of Conquerors: Hegemony,WCH,bsc,NoAddress,"Sci-Fi, Tower Defense, MMO",browser,-,-,-,-,,,2022/11/12
894,Plutonians DAO,RPC,solana,NoAddress,"Adventure, Action, Space Game",browser,-,-,-,-,,,2022/11/12
895,NFT4Play,4PLAY,bsc,NoAddress,"Card Game, Collectible",browser,-,-,-,-,,,2022/11/12
896,Valhalla | Floki Inu,VALH,"bsc,ethereum",NoAddress,Metaverse,"ios,windows,browser",-,-,-,-,,,2022/11/12
897,The Lost Throne,CP,bsc,NoAddress,"Card Game, Action, Collectible",browser,-,-,-,-,,,2022/11/12
898,Heroes Of NFT,HON,avalanche,0xed2b42d3c9c6e97e11755bb37df29b6375ede3eb,"Card Game, Turn-based Strategy, Collectible",browser,-,-,-,-,,,2022/11/12
899,Midoland,MIDO,bsc,NoAddress,"Simulation, Base Building, Collectible","android,ios,browser",-,-,-,-,,,2022/11/12
900,Realms Of Ethernity,RETH,polygon,NoAddress,"Action, MMORPG",browser,-,-,-,-,,,2022/11/12
901,Gladian,GLD,bsc,NoAddress,MMORPG,browser,-,-,-,-,,,2022/11/12
902,Memoverse,MEMO,bsc,NoAddress,"City Building, Puzzle, DeFi",browser,-,-,-,-,Good Games Guild,77,2022/11/12
903,Chibi Clash,CLASH,ethereum,NoAddress,"Auto Battler, Base Building","browser,pc,mobile",-,-,-,-,MetaGaming Guild,41,2022/11/12
903,Chibi Clash,CLASH,ethereum,NoAddress,"Auto Battler, Base Building","browser,pc,mobile",-,-,-,-,Blackpool,17,2022/11/12
904,Avarik Saga,VORTEM,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,Good Games Guild,77,2022/11/12
904,Avarik Saga,VORTEM,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,PathDAO,39,2022/11/12
904,Avarik Saga,VORTEM,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,Play It Forward DAO,25,2022/11/12
904,Avarik Saga,VORTEM,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,IndiGG,28,2022/11/12
904,Avarik Saga,VORTEM,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,YGG Sea,40,2022/11/12
905,Eggsplorer,$VIVE,polygon,https://polygonscan.com/token/0x47fe30058dde75d40064d0720ddeddd18208d44d?a=0x9f89bd9ae099c4203bb6b049bed740aba510f7c1,"Minigame, Casual, Brawler","android,pc",-,-,-,-,,,2022/11/12
906,Mech.Game,$MECH,"polygon,ethereum",NoAddress,"Strategy, Tower Defense, PVP",browser,-,-,-,-,,,2022/11/12
907,Rogue West,ROGUE,ethereum,0x6ac665c0de9a6ca72b85757b141aa9c428828aca,"Card Game, Collectible, PVP",browser,-,-,-,-,,,2022/11/12
908,VikingsChain,VIKC,bsc,NoAddress,"Action, Collectible",browser,-,-,-,-,,,2022/11/12
909,World Of Cryptia,CRYPT,bsc,0x142ba459218cafdcf8f98a5fa3e139f32fccec70,"RPG, Adventure, Fantasy","android,ios,windows",-,-,-,-,,,2022/11/12
910,PolkaPets,PETS,"ethereum,moonriver",0x6afcff9189e8ed3fcc1cffa184feb1276f6a82a5,"Collectible, Minigame",browser,-,-,-,-,,,2022/11/12
911,Sinverse,SIN,polygon,0x6397de0f9aedc0f7a8fa8b438dde883b9c201010,"Action, Survival, Shooter",browser,-,-,-,-,,,2022/11/12
912,Legends Of Crypto,LOCG,ethereum,NoAddress,"Card Game, Collectible",browser,-,-,-,-,Earn Guild,68,2022/11/12
913,MetaArcade,META ARCADE METARC/BNB,bsc,0xdf41c31bbe17fafab4b5a172faaa5755aac772f0,"Space Game, Arcade, Metaverse","android,windows,browser,pc,mobile",-,-,-,-,,,2022/11/12
914,HIREX: Chronicles,,polygon,NoAddress,"Sci-Fi, MMORPG",pc,-,-,-,-,,,2022/11/12
915,Crypto Monkeys,BNANA,bsc,0xf9b27685bfaAF96AaedffD45DA69BF7F5d0ea07D,Tower Defense,"browser,pc",-,-,-,-,,,2022/11/12
916,Crypto Golf Impact,,klaytn,NoAddress,"Simulation, Sports, Arcade","android,ios,mobile",-,-,-,-,,,2022/11/12
917,Golden Bros,GBC,bsc,NoAddress,"Action, Shooter, PVP","android,ios,browser,pc",-,-,-,-,,,2022/11/12
918,Pandora,DORA,bsc,NoAddress,"Action, Mining",browser,-,-,-,-,,,2022/11/12
919,ProtoReality Games,PRGC,solana,NoAddress,RPG,"android,ios,browser",-,-,-,-,,,2022/11/12
920,Hoglympics,HOGS,solana,GkPeYwnggoxmUx7bSRKL8UmgUHhkENAdGVgWVpT5T6nY,Sports,"browser,mobile",-,-,-,-,,,2022/11/12
921,BR1 Infinite,,solana,NoAddress,Shooter,pc,-,-,-,-,,,2022/11/12
922,DeVerse,DEVT,ethereum,NoAddress,"RPG, Action, Battle Royale",browser,-,-,-,-,,,2022/11/12
923,Hunterverse,HUT,bsc,NoAddress,Turn-based Strategy,"android,ios,browser",-,-,-,-,,,2022/11/12
924,Vulcan Verse,PYR,"polygon,vulcan-forged,vechain",NoAddress,"MMORPG, Metaverse, Virtual-World",windows,-,-,-,-,Merit Circle,34,2022/11/12
925,Puzzle Royale,,bsc,NoAddress,"RPG, Puzzle, PVP","android,ios,browser",-,-,-,-,Good Games Guild,77,2022/11/12
925,Puzzle Royale,,bsc,NoAddress,"RPG, Puzzle, PVP","android,ios,browser",-,-,-,-,Avocado DAO,33,2022/11/12
925,Puzzle Royale,,bsc,NoAddress,"RPG, Puzzle, PVP","android,ios,browser",-,-,-,-,Ancient8,15,2022/11/12
926,Sorare,,ethereum,NoAddress,"Card Game, Sports, Fantasy",browser,-,-,-,-,Blackpool,17,2022/11/12
927,Inferno,,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,GuildFi,25,2022/11/12
927,Inferno,,ethereum,NoAddress,"RPG, Action, PVP",browser,-,-,-,-,Blockchain Space,36,2022/11/12
928,Ignite Tournaments,TENKA,moonriver,NoAddress,Other,"android,ios,windows,browser,mac",-,-,-,-,Yield Guild Games,41,2022/11/12
928,Ignite Tournaments,TENKA,moonriver,NoAddress,Other,"android,ios,windows,browser,mac",-,-,-,-,Bayz,31,2022/11/12
929,MixMob,MXM,solana,NoAddress,"Card Game, Strategy, Racing, MMO","browser,mobile",-,-,-,-,Merit Circle,34,2022/11/12
929,MixMob,MXM,solana,NoAddress,"Card Game, Strategy, Racing, MMO","browser,mobile",-,-,-,-,Avocado DAO,33,2022/11/12
929,MixMob,MXM,solana,NoAddress,"Card Game, Strategy, Racing, MMO","browser,mobile",-,-,-,-,YGG Sea,40,2022/11/12
930,Footium,FFC,ethereum,NoAddress,"Strategy, Collectible, Football Game","browser,pc,mobile",-,-,-,-,Merit Circle,34,2022/11/12
930,Footium,FFC,ethereum,NoAddress,"Strategy, Collectible, Football Game","browser,pc,mobile",-,-,-,-,Blackpool,17,2022/11/12
